Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
2011-02-21 00:00:00,7762947,539344106,69.0,70.3,68.4,69.5,1.1,3149
2011-02-22 00:00:00,5324950,363411776,68.5,68.8,67.8,68.2,-1.3,2635
2011-02-23 00:00:00,4754790,320097430,67.2,68.1,67.0,67.0,-1.2,2339
2011-02-24 00:00:00,5957428,396770494,67.0,67.9,66.0,66.4,-0.6,2834
2011-02-25 00:00:00,18973496,1206528844,65.9,66.4,62.4,63.5,-2.9,7319
2011-03-01 00:00:00,6258990,395532846,63.0,63.9,62.1,63.6,0.1,2925
2011-03-02 00:00:00,4619597,295095213,63.1,65.0,62.8,63.6,0.0,2611
2011-03-03 00:00:00,6900121,441770760,63.7,65.2,62.8,64.5,0.9,3166
2011-03-04 00:00:00,22217192,1374786648,63.9,64.2,60.5,60.9,-3.6,7880
2011-03-07 00:00:00,15944613,922747954,60.0,60.0,57.0,57.4,-3.5,6880
2011-03-08 00:00:00,9938644,576021176,56.3,59.0,56.2,57.5,0.1,4816
2011-03-09 00:00:00,4160705,239786259,57.8,58.1,57.3,57.7,0.2,2022
2011-03-10 00:00:00,18049734,1054798810,57.7,60.3,55.6,59.3,1.6,8689
2011-03-11 00:00:00,7725056,456789913,59.2,60.2,58.1,59.0,-0.3,3936
2011-03-14 00:00:00,7628324,436507290,57.1,58.7,56.5,57.0,-2.0,3357
2011-03-15 00:00:00,12954731,737619324,58.0,58.5,54.6,58.1,1.1,6379
2011-03-16 00:00:00,15319821,914888167,58.7,60.9,58.2,60.4,2.3,6910
2011-03-17 00:00:00,6523447,393262651,59.5,61.4,58.7,61.0,0.6,3410
2011-03-18 00:00:00,14656023,916182106,62.7,63.8,61.0,61.6,0.6,6823
2011-03-21 00:00:00,4865977,297484228,61.6,61.6,60.5,61.0,-0.6,2775
2011-03-22 00:00:00,3903519,239335310,61.0,61.9,61.0,61.2,0.2,2054
2011-03-23 00:00:00,3069194,186995830,61.2,61.2,60.5,61.0,-0.2,1686
2011-03-24 00:00:00,5903851,364633497,61.2,62.3,60.8,61.5,0.5,3011
2011-03-25 00:00:00,5594807,341915934,61.7,61.9,60.6,61.3,-0.2,3182
2011-03-28 00:00:00,4750405,288080505,61.0,61.0,60.3,60.4,-0.9,2554
2011-03-29 00:00:00,3667065,223493571,60.4,61.2,60.4,61.2,0.8,1563
2011-03-30 00:00:00,3449568,211446682,61.4,61.6,61.0,61.6,0.4,1621
